uuid,book_title,commenter,Full_Mask_comment,answer_quote_text,answer_quote_idx,num_sents,close_reading_example,explanation_human,human_eval_set
99538810,aeneid_book1,Conington,"i. e. her tunic did not reach the knee. Ov., M. 10. 536, “MASK MASK MASK MASK MASK MASK MASK” (quoted by Forb.). A representation of Diana with her tunic girt up above the knee, and the folds gathered into a knot or bunch on the breast, is given in Dict. A. ‘MASK MASK’ It is difficult however, on a comparison of parallel passages (4. 139., 11. 776; Stat. Theb. 4. 265; Claud. Cos. Prob. et Olyb. 1. 89), to determine whether the ‘MASK’ is the folds of the tunic or the chlamys, and whether the ‘MASK’ is the knot or bunch into which the folds were gathered, the brooch, or the belt. The usage of Virg. seems in favour of taking ‘MASK’ strictly of a knot. Comp. 6. 301. Heyne's note on this passage is perhaps scarcely consistent with his third Excursus on Aen. 11.",,320,0,,,
44829743,aeneid_book1,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’ not ‘MASK MASK MASK MASK MASK MASK’ a sense which ‘MASK’ will not bear.,,321,0,,,
50067693,aeneid_book1,Conington,"this would be worn as a chlamys or scarf. See Dict. A. ‘MASK MASK’ ‘MASK MASK’ which is found in some inferior MSS. and (from a correction) in Rom., would seem to have been an old reading, as Priscian, p. 1081, says “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” a strange interpretation. Madvig however would take ‘MASK’ with ‘MASK’ as well as with ‘MASK MASK’ and Ribbeck, Prolegom. p. 328, admitting the justice of the objection to this, that “MASK” is the hide of a dead beast, not the skin of a living one, would adopt ‘MASK’ from Gud. (originally), supposing that ‘MASK MASK MASK’ could mean ‘MASK MASK MASK MASK MASK MASK’",,323,0,,,
99244819,aeneid_book1,Conington,"is opposed to ‘MASK MASK’ ‘MASK MASK MASK’ see MASK , where the dogs, to which ‘MASK’ refers, are the principal subject of the paragraph. ‘MASK MASK’ = “MASK MASK MASK” a boar that has broken covert. See Hor. Epod. 5. 28, and Macleane's note.",,324,0,,,
80457652,aeneid_book1,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’,,325-334,0,,,
51738085,aeneid_book1,Conington,"‘MASK’ the reading of some of the early editions, is supported by Serv. on 9. 656; but Wagn. justly observes that, coupled with ‘MASK MASK’ it would create too strong an opposition.",,325,0,,,
55772728,aeneid_book1,Conington,"is commonly rendered ‘MASK MASK’ in which sense “MASK” is frequently coupled with “MASK MASK” even in the case of persons. Here however there would be no particular force in it, and it seems better, on the whole, to follow the suggestion of Serv., and suppose the reference to be to ‘MASK MASK’",,326,0,,,
78542844,aeneid_book1,Conington,"‘MASK’ as Wund. remarks, should have been followed by a vocative of the name of the goddess; for he is sure she is a goddess (‘MASK MASK MASK’), though he knows not what goddess. Wund. comp. Demosth. de Cor. p. 232, MASK MASK — MASK MASK MASK MASK MASK MASK MASK ;— MASK MASK MASK . MASK . MASK . To which may be added Aristoph., Clouds, 1378, MASK MASK MASK MASK ; Weidner refers to a passage in Ad Herenn. 4. 4, “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” which is given as an example of oratorical “MASK MASK” There is probably some sense of solemnity in ‘MASK MASK’ ‘MASK’ is not to be pointed as a separate interrogative sentence (‘MASK MASK MASK MASK MASK MASK MASK’), as some have supposed, the word being applicable to a goddess as well as to a mortal maiden. ‘MASK MASK MASK’ 7. 203 note.",,327,0,,,
88348764,aeneid_book1,Conington,"“MASK MASK” would be the common idiom. Persius however (3. 21) has “MASK MASK MASK” “MASK MASK” (Pers. 1. 11) is a similar expression. There is a slight similarity to this passage in Od. 6. 149 foll., and a somewhat stronger one in MASK foll.",,328,0,,,
76789340,aeneid_book1,Conington,"Heyne appears to be right in dividing this line into two separate questions. Hand's notion (Tursell. 1. 315) that it is a case similar to those in which ‘MASK’ follows “MASK MASK” ‘MASK MASK MASK MASK MASK’ seems far-fetched. Looking to ‘MASK MASK’ it seems better to take ‘MASK’ as equivalent to “MASK” (“MASK MASK MASK” 6. 835), not as MASK attributive genitive. Comp. however 6. 778, “MASK MASK MASK MASK MASK MASK MASK” Perhaps it may be regarded here as a confusion of two modes of expression.",,329,0,,,
17402060,aeneid_book1,Conington,"‘MASK MASK’ Comp. MASK , “MASK MASK MASK MASK MASK MASK” Wund., following a hint of Heyne, thinks it may stand for MASK , which is so common in Greek hymns; but the passage just cited is against this. ‘MASK MASK MASK MASK’ a sort of vocative clause: comp. 8. 122, “MASK MASK MASK MASK MASK” For the thought comp. Od. 16. 183.",,330,0,,,
22343162,aeneid_book1,Conington,"does little more than lend emphasis, like MASK .",,331,0,,,
50720453,aeneid_book1,Conington,"is the reading of Pal. and other MSS. Rom. and Med. a m. pr. read ‘MASK MASK MASK MASK’ which is approved by Pierius, and restored by Heinsius and Heyne. It is undoubtedly true, as Wagn. says, that the former rhythm is that which we most frequently find in Virg.'s hexameters. The other however is by no means uncommon. It is therefore a question of ear in the particular passage, and the fuller close which, as Pierius says, is produced by ‘MASK MASK’ seems appropriate here.",,333,0,,,
51770227,aeneid_book1,Conington,Comp. Od. 16. 181 foll.,,334,0,,,
71815047,aeneid_book1,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’,,335-371,0,,,
15421000,aeneid_book1,Conington,"i. e. being addressed as a goddess or nymph, not a sacrifice, as Serv. and Heyne say.",,335,0,,,
06764380,aeneid_book1,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’,,336,0,,,
37150169,aeneid_book1,Conington,"Comp. MASK (note), “MASK MASK MASK MASK MASK” (of Diana). ‘MASK’ refers to the height of the cothurnus, which rose more than half way to the knee.",,337,0,,,
12244889,aeneid_book1,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’ “MASK MASK MASK MASK MASK” 6. 323.,,338,0,,,
55893193,aeneid_book1,Conington,"Henry compares 4. 40, “MASK MASK MASK MASK MASK MASK MASK MASK” in support of Heyne's interpretation, which refers ‘MASK MASK MASK’ to the Libyans, against Wagn., who refers it to the Carthaginians. ‘MASK MASK’ MASK .",,339,0,,,
28536349,aeneid_book1,Conington,"‘MASK MASK’ occurs Ovid, 3 Pont. 3. 61, cited by Wagn. ‘MASK’ is the command, not, as an English reader might think, the domain. Elsewhere Virg. talks of “MASK MASK MASK” (v. 230 above); here he varies the expression.",,340,0,,,
78472274,aeneid_book1,Conington,‘MASK MASK MASK MASK MASK MASK MASK MASK MASK’ “MASK MASK MASK” MASK .,,341,0,,,
98397349,aeneid_book1,Conington,is nearly equivalent to “MASK MASK” ‘MASK’ = “MASK MASK” ‘MASK MASK MASK’,,342,0,,,
82775005,aeneid_book1,Conington,"‘MASK MASK’ has been objected to as inappropriate in the case of the Phoenicians, who were a commercial, not an agricultural, people; and ‘MASK MASK’ has been proposed by Huet, approved by Heyne, and adopted by Ribbeck. But ‘MASK MASK’ is a common phrase, occurring 10. 563 (comp. 7. 537), Sil. 5. 260. Wagn. (Q. V. 39) suggests that Virg. was thinking of the great estates of the Roman nobles in his own time. The orthography ‘MASK’ was introduced by Heins. from Med., and is supported by Pal. For the variety of the quantity in the first syllable (comp. v. 348) see the note on v. 258 above.",,343,0,,,
19586064,aeneid_book1,Conington,because her love was ill-fated.,,344,0,,,
08130972,aeneid_book1,Conington,"‘MASK’ is similarly used of marriage, Catull. 62 (64). 21, quoted by Cerda.",,345,0,,,
43275013,aeneid_book1,Conington,"the omens of the marriage sacrifice, and so the marriage rite. Comp. Prop. 4. 20. 24, “MASK MASK MASK MASK MASK MASK” ‘MASK’ with reference to ‘MASK MASK’",,346,0,,,
03495716,aeneid_book1,Conington,"the comparative is pleonastic. Comp. 7. 55, “MASK MASK MASK MASK MASK MASK MASK” and Hand, Tursell. 1, p. 387.",,347,0,,,
20305885,aeneid_book1,Conington,"is the reading of Med. and some other MSS.; but ‘MASK’ is the idiomatic expression, and the origin of the variation is obvious. Serv. and Donatus connect these words with the preceding line, so as to make ‘MASK’ the antecedent to ‘MASK MASK’ “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” but this punctuation, though approved by Trapp, is clearly less natural. ‘MASK’ may perhaps refer to the unnatural character of the quarrel, as in Hor. Epod. 7. 13, Lucan 1. 8.",,348,0,,,
86632590,aeneid_book1,Conington,"couples ‘MASK’ with ‘MASK MASK’ ‘MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK’ Henry refers ‘MASK’ to the unnatural character of the murder, comp. MASK ; and this is doubtless included in the notion of the word here: but that it also denotes impiety in our sense is plain from such passages as 2. 163. ‘MASK MASK’ the altar of the Penates. Comp. 4. 21, and see on v. 355 below.",,349,0,,,
56435087,aeneid_book1,Conington,"is compared by Heyne with MASK (‘MASK MASK MASK’), as not necessarily implying a struggle. With the passage generally comp. 3. 332. ‘MASK MASK’ in a different sense 10. 326.",,350,0,,,
93344714,aeneid_book1,Conington,"to be taken adverbially. Comp. the phrase “MASK MASK MASK” The best commentary on ‘MASK MASK MASK MASK’ is Keats' Isabella, st. 29,— “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK”",,352,0,,,
82531386,aeneid_book1,Conington,"as Heyne suggests, may account for the unrest of the shade (comp. Il. 23. 71 foll.), as it enhances the barbarity of the murderer.",,353,0,,,
56405429,aeneid_book1,Conington,"Burm., followed by the recent editors, places a semicolon at ‘MASK MASK’ and a comma at ‘MASK MASK’ but ‘MASK MASK MASK MASK MASK’ is obviously a description of ‘MASK MASK’ Comp. MASK “MASK MASK MASK MASK MASK” already copied by Virg. MASK . See on 10. 822. ‘MASK’ in fact expands ‘MASK MASK’ much as Byron makes the witch of Endor call up Samuel in the words, “MASK MASK MASK MASK MASK”",,354,0,,,
90793857,aeneid_book1,Conington,"not unlike “MASK MASK MASK” 3. 44. There the co-operation of the country in the crime of its king might be assumed naturally; here it is uncertain whether the Penates are those of Pygmalion, and so concerned in the murder, or those of Sychaeus, and so merely witnesses of it. Perhaps 4. 21, MASK , point rather to the latter, which is also more probable if we suppose that Dido is made actually to see the altar and the treasure (see on next line). On the other hand, we should more naturally think of the crime as perpetrated, like that of Atreus, in the house of the murderer, and the concealment would then have been more easy. But where the data are so few conjecture degenerates into licence.",,355,0,,,
92772544,aeneid_book1,Conington,"will bear the general sense of ‘MASK’ which is applicable to both the objects of the verb (see Forc.); but it is more probably to be referred specially to ‘MASK MASK’ so that we shall have a zeugma. Whether the poet intended a vision strictly speaking or a dream, is not quite clear; if the former, ‘MASK’ and ‘MASK MASK’ must be taken of words spoken by the apparition; if the latter, Dido was actually made to see the altar and the cavern where the treasure lay. The former seems more consistent with analogy; but the latter is supported by 2. 297, where Hector, after appearing in much the same way as Sychaeus here, brings out the sacred things from the penetralia. ‘MASK MASK MASK’ ‘MASK MASK MASK’ as perpetrated by her brother, not as perpetrated before the Penates.",,356,0,,,
88161060,aeneid_book1,Conington,"Pierius's Medicean MS. reads ‘MASK MASK MASK’ which might be worth adopting if it had more authority. ‘MASK MASK’ ‘MASK MASK MASK’ a construction frequently found with words compounded with ‘MASK MASK’ as Wund. remarks. Comp. 5. 99. The course of the narrative, especially v. 349, shows that these are hereditary treasures belonging to Sychaeus, not an ancient and forgotten hoard.",,358,0,,,
51628487,aeneid_book1,Conington,is explained by ‘MASK MASK’,,359,0,,,
82719853,aeneid_book1,Conington,"‘MASK’ must be taken with ‘MASK MASK’ ‘MASK MASK MASK’ not ‘MASK MASK MASK MASK MASK MASK’ With ‘MASK MASK’ comp. “MASK MASK MASK” 4. 299, with ‘MASK MASK MASK’ “MASK MASK MASK MASK” 2. 181.",,360,0,,,
04685020,aeneid_book1,Conington,"seems to mean ‘MASK’ or ‘MASK’ Serv. and others call it a hypallage, and probably the juxtaposition of ‘MASK’ partially accounts for the epithet. ‘MASK MASK’ occurs again 3. 682, of the Trojans escaping from the Cyclops. The epithets here are emphatic. The word ‘MASK’ in Virgil sometimes seems to bear a neutral sense, but more frequently it occurs in connexions which imply the notion of arbitrary if not of abused power. Here the circumstances of the story rather remind us of Greeks flying from a MASK .",,361,0,,,
12807629,aeneid_book1,Conington,"For the omission of the verb subst. after a participle in a relative clause, Weidner comp. 9. 675, MASK , MASK , to which may be added A. 10. 162, 655, 827.",,362,0,,,
51087930,aeneid_book1,Conington,"The ‘MASK’ are evidently the ‘MASK MASK’ not, as Henry and after him Forb. suppose, the resources which constituted the power of Pygmalion, a sense which would not well agree with ‘MASK MASK’ Pygmalion may not have actually taken possession of the treasures, but they were his from the time when he slew their owner. The epithet ‘MASK’ should be remarked. The wealth for which he has committed the crime is wafted away from him over the sea. The expression is meant to be terse and almost epigrammatic, as ‘MASK MASK MASK’ shows. Comp. Dido's words MASK “MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK MASK” where there is evident reference to paying a dowry in treasure.",,364,0,,,
